text,polarity
الجهاز جيد جدا سهل الاستعمال ويدعم العربية للذين لا يجيدون الانجليزية تنقصه بعض التحسينات من حيث كشف الاشارة منفصل غير كشف اشارة القناة للبحث عن القمر وكذالك قائمة الاقمار لا تحتوي على الاقمار المعروفه هوت بيرد والنايل سات وعرب سات لابد ان تدخلها يدويا للبحث غير ذالك الجهاز رائع  ولا يحتاج لخبير لكي يتم توجيه الصحن لضبط القنوات...,0
منتج ايجابي,1
رسيفر حلو جدا وممتاز ومجرب من اكثر من سنة و HD,1
الجهاز ممتاز,1
الرسيفر جيد سهل الاستخدام وعالي الوضوح,1
ممتااااااز,1
وصول سريع,1
"الجهاز ممتاز جدًا لأصحاب وعمال محلات الجوالات, فهو يمكن الفني من ضبط الصحن اللاقط دون الحاجة للدخول إلى داخل المنزل واستخدام رسيفر العائلة وإزعاج المحارم وأفراد العائلة أثناء العمل.. أيضًا يساعد في تقليل الوقت اللازم لإنهاء العمل بشكل كبير وملحوظ بفضل الخصائص التقنية المتقدمة في الجهاز ومن بينها إمكانية الحصول على توجيهات خطوة بخطوة حول كيفية تحريك وتثبيت الصحن للحصول على الإستقبال المطلوب. ونظرًا لهذه الميزات سيكون العميل راضيًا عن الخدمة بسبب سرعة الأداء وعدم إزعاج العائلة مما قد يمنحك الأفضلة لديه ولدى معارفه للاستعانة بك مستقبًلا والحصول على طلبات عمل مستمرة.",1
سلعة ممتازة وسعرها جيد بالنسبة لحجمها ( الحجم العادي ) وانصح باقتناء هذي السلعة...,1
الجهاز رائع جدا,1
ممتازه جدا ومطابقة للوصف,1
سلعة ذات جودة جيدة وايضا سهلة التركيب والاستخدام,1
لعبه مفيده ورائعه لطفل شكرا على خدماتكم الرائعة اما العبه في حاله جيده وجميله ومفيدة للأطفال الإناث شكرا على تواصلكم الرائع,1
جميله وسهله ومتوافقه مع الكثير من الاجهزه,1
هذا المنتج قديم جدا و لا يناسب ايباد اير,-1
صناعة كورية والمواد المستخدمة من أفضل المواد.,1
طائرة فاشله ما تطير عندي انواع كثيرة من الطائراة لاكن هذي  نوعية سيئة,-1
Ok good,1
لم تطير الا مره واحده ولم تعد تطير نهائيا بل تحوم على الارض حول نفسها.............,-1
السلعة في الواقع غير الشكل المتاح في الصورة وكمان الخامة رديئة جدا الشكل المعروض غير الشكل الذي يتم استلمه تماما,1
توصيل سريع وسلعه ممتازه,1
السلعة كما بالعرض و ممتعة للغاية لكن صعبة التحكم جدا و صعوبة التحكم هي فقط من سلبيات السلعة.,1
مصابيح أمامية قوية لتوفير رؤية واضحة ...لا يوجد بها اي مصابيح مجرد لستكرات فقط,-1
جدا تعاملك ممتاز و السلعه رائعه وﻻكن شركة الشحن مشاكلها كثير و تتاخر  .. وشكرا لك عالهديه فرحتني والله و انشاء الله ماهي اخر مرة اتعامب معك,1
فيها بعض الخطر لصعوبة التحكم للأطفال و يحتاج توجيه من الأهل,0
قديمه وتحل على اليدين للاسف اللون الازرق لايلامس شيء حتى يحل عليه ويعلم عليه ...,-1
ممتازة الورق للخدع,1
لقد تأخرت في تقييمي لسبب واحد وهو أن يقتنيها كل شخص لأطفاله بهذا السعر المشجع,1
جميلة جداً .. ستأخذ بذكرياتك نحو ماضٍ جميل,1
مناسبة لاعمار مختلفة من الأطفال,1
- إيجابيات و سلبيات مايستو سيارة برموت كنترول دون بلاستير -81095,1
انصح بعدم شراء هاذي السلعة لأنة غير مناسبة ولاتعمل مجرد دمية صغيرة وسعرها غالي وغير مناسب لحجمها لان سعرها الحقيقي لا يتجاوز ١٠ ريال المفروض,-1
جيدة وانصح بها .,1
السلعة ممتازة والباع كذالك اتمنئ التوفيق له,1
رائعة انصح بها,1
المنتج رائع جدا وممتاز و ورق العب اصلي,-1
انصح ايا شخص هاوي للبالوت ان يشتري هالسلعه لأنها فعلا تستاهل..,1
واااااااااااااااااو ، ممتاز ، روعة ، خفيف ، مبهج ، خياااااااااااااااااال ، عن جد روعة ، طول الوقت أنظر إليه لجماااااااال الصورة والإتقان,1
المنتج جيد ولكن حجمه اصغر مما توقعت لايحتاج الى تمديدات كهربائية يعمل بالبطاريات ويتم تثبيته بمسمارين فقط..سهل التركيب..,0
"رائعة جدًا,  :)",1
- إيجابيات و سلبيات جي تويز 00370441 بيبي فوت للأطفال:,1
متازه مناسبه للاطفال  من 5 سنوات,1
صناعه سيئه,-1
دمية جيدة لا بأس بها و مسليه للأطفال و لاكن فيها عيب بسيط أن الأم و ابنتها بينهما سلك موصل لو كانت كل منفصلة عن بعض لكانت أفضل و لاكن هذه كدمية جيدة و لا بأس بها.,0
اشتريت من هذا المنتج العجلات المضيئه لاتعملل الا واحد منها فقط تصدر صرصره وغير موزونه  ولا يستطيع الاطفال العب بها الا بوجود نزله في الارض اما على الاراضي المستويه فهي ثقيله ولا تتحرك بسلاسه,-1
المنتج يعتبر غالي مقارنة مع حجمة حيث ان الصوره تعطيك ايحاء بإن المنتج كبير  وفي الواقع هو صغير جداً,1
طائرة جيدة و انصح بتجربتها لكن عيبها ضعف اطارها و قصر مدة طيرانها,1
هل تحب أن تزرع الضحكة على وجوه أطفالك ؟,1
بصراحة اشتريتها لابني الصغير وانصدمت انها لا تطير ولا تستجيب بسررعة ...,-1
جميل وأنصح به صديق,1
سلعة جميلة لغرف الاطفال تضيف لمسة مميزة باضاءة لطيفة تناسب أعمارهم وإهتماماتهم.,1
المنتج رائع وفيه ثلاث وضعيات لثبات الكاميرا ، من خلالها تستطيع أن تلتقط مشاهعد بحرفية ععالية دون أهتزاز أو أزعاج ، يستحق المبلغ وله مني كمستخدم 5 نجوم,1
الصراحه الكور جدا خفيفه من اقل ضغطه انغفست.,-1
لكن لاتوجد مصابيح اماميه !,0
نظرا أنه لا يمكن التحكم بتسارعها فلا أنصح بها للأماكن الضيقة لأنها سريعة جدا وستصطدم بكل ما هو حولها,0
جميل و مسلي,1
جميلة شيقة يحبها الاطفال وتعلم الاطفال الابداع اراها ممتازة للغاية فقد احبها اطفالى للغاية ورغم بساطتها فهى حقا قيمة للغاية نشكر العاملين على بيعها,1
مناسب للتجمعات العائليه  ثقيل الوزن وبه الماء لا يمكن استخدامه داخل المباني,1
لا بد من اقتنائها لكل من حصل على منتجات انتكس الفاخرة للاحتياط فقط من المفاجآت,1
1- لايوجد بها شاحن,-1
انصحكم بشراء هذه السلعة,1
ذات جوده عاليه  مناسبه للاطفال,1
المنتج جيدالصتع والتشطيب وذلك لمطابقتها للمواصفات اللازمة لألعاب الأطفال وتخفيض السعر لايعني بالضرورة للصانع أو البائع بتخفيض مستوى مواصفات السلعة فالسلعة مواصفاتها جيدة وسعرها مناسب,1
