,text,polarity
1611,"مِشليفن ، التزلج على الجليد 
تتبع مشليفن اقليم افران وتبعد مسافة ١٥ كيلومتر عن مدينة افران ويبلغ ارتفاعها حوالي ١٦٠٠ م وهي منطقة خاصة بالتزلج وبها تجهيزات متكاملة للتزلج على الجليد ويوجد بها مدربين على ذلك
ويحيط بها عابة من شجر الارز الجميل ويحط بها السياح بكثرة
",1.0
1612,"مسجد رائع 
مكان مناسب للراحة النفسية .. جمال معماري .. وذوق رفيع .. يشعرك بالطمأنينة والإرتياح .. تتمنى زيارته كل يوم خلال مكوثك في كازابلانكا
",1.0
1613,"منارة الايمان 
مسجد الحسن الثاني اية في الهندسة و المعمار يربط اليابسة بالمحيط الاطلسي و التقنيات الحديثة بالهندسة المعمارية المغربية حيث ابدعت فيه ايادي الصباع التقليدين المغاربة انصح بزيارته للمسلمين و لغسر المسلمين
",1.0
1614,"اروع ما في كازا 
لابد من زيارته وخاصة في النهار لتستمتع بجماليات بنيانه
",1.0
1615,"عبق الماضي 
المدينة القديمة او الرباط المتجدر في التاريخ حيث الازقة الضيقة و محلات الصياغة و الصناعة التقليدية و غيرها من المنتوجات ة على الزائر الا بنسى سوق الزرابي حيث الزربية المغربية
",1.0
1617,"المشور السعيد 
المشور السعيد حيث يتواجد القصر ملكي و بغض القطاعات الحكومية يمتاز بملعب الفروسية التابع للحرس الملكي و كذا بحدائقه الغناء
",1.0
1618,"ضريح محمد الخامس 
ضريح فخم للغاية. الصغود في سلالم جميلة. الداخل رائع للغاية ذو ديكور أحمر وذهبي. و في الخارج اعمدة رخامية .
",1.0
1619,"ضريح محمد الخامس وصومعة حسان في الرباط. 
ينتصب ضريح محمد الخامس برخامه الأبيض الناصع، وقرميده الأخضر. ويزوره يوميا عدد من السياح الذين يقفون منبهرين بمعماره المستوحى من الهندسة العربية الإسلامية،
‏مسجد ضريح محمد الخامس يشتمل على بيت للصلاة من خمسة أساكيب، وثلاث عشر بلاطا، وزيادة شرقية من بلاطين وأخرى غربية باتساعها، وإن كانت تشغل بعض مساحتها بعض المرافق، ثم زيادة شمالية بطول جدار القبلة.
",1.0
1620,"الضريخ 
ياوي هذا الضريح جتامين المغفور لهما العاهلين محمد الخامس و الحسن الثاتي ضريح اية في الهندسة المغربية و يجانبه مسجد للصلاة و امامه صومعه حسان انصح كل زائر للرباط التملي برونق الضريح و التمتع بجماليته
",1.0
1621,"طابع باريسي في قلب الدار البيضاء 
تمتاز فوشون المتواجدة بالحي الراقي انفا في شارع يؤدي الى كونيش عين الذئاب بطابعها الباريسي سةاء من حبث المظهر او المضمون يحد غيها محبي القخوة الرفيعة ظالتهم كما يجد فيها متذوقي الشاي الممتاز و الحلويات البارسية كل ما يشتهونه
",1.0
1622,"رحلة اكتر من رائعة 
صراحة لم أجد الكلمات التي اختار لشكركم, لقد قدمتم لنا رحلة اكتر من رائعة ,اكتشفنا من خلالها سحر المغرب بعيدا عن رحلة العمل التي قدتنا إلى الدارالبيضاء , في بدء الأمر كنت احمل عبء الرحلة لأنه أنا من اقترح على أصدقائي قضاء الخمسة أيام المتبقية لنا في المغرب( بدل اسبانيا) قبل العودة إلى القاهرة و إلى أجواء العمل من جديد.لكن الصدفة قدتني لاختياركم , فسحرني الموقع و طريقة تعاملكم و مرونتكم في لإجابة السريعة و الدقيقة عن جميع تساوولاتنا قبل أن تسحرني الرحلة , لنحجز معهم في نهاية المطاف. الرحلة مرت في أحسن الأجواء بعيدا عن أي مشاكل تذكر و في جو عائلي كثيرا ما افتقدناه في مت لهاته الرحلات , فريق العمل ( السائق و المرشد) كان من أطيب خلق الله ( الكرم , الثقة ,الأخلاق الحميدة, حسن التعامل ),حيث كانت بمثابة فرصة ناذرة لاكتشاف عادات و تقاليد المغاربة عن قرب و دعوة لنا لنفض الغبار عن كنوز المغرب المخفية والعيش بين ثنايا التاريخ المنسي , لنذهب معهم لاكتشاف الجمال الحقيقي للمغرب عبر المدن الامبريالية (مراكش . فاس. مكناس, الرباط)و نغوص في أعماق الواحات الخلابة و الصحراء الجذابة مرورا بالقصبات و القصور الضاربة في الزمان , مخترقين جبال الأطلس الشامخة بطبيعتها و هدوءها , فا التنوع كان عنوان الرحلة البارز حيث أن كل شيء يختلف من منطقة إلى أخرى ماشاء الله ( الناس – الأكل – الفنادق الفخمة و الرائعة_ وسائل النقل ). سنعمل في المرة المقبلة على إطالة إقامتنا في المغرب من اجل اكتشاف جميع مناطق المغرب معكم . شكرا لكم مرة أخرى , لا يوجد ما يمنعني لاقترح جولات المصباح السحري كاختيار أفضل لكل شخص مقبل على زيارة المغرب. حفظ الله بلدكم المغرب .
",1.0
1623,"سحر الطبيعة 
المناظر الطبيعية الخلابة وغروب الشمس الجميل والرائع جدا والسحر في سماء الوادي حيث النجوم المتلئلئة وصفاءها اتمنى المبيت فيها اكثر واكثر
",1.0
1624,"اجمل صحراء 
اجمل صحراء على الارض الرمال الملونه الجبال الصخريه العاليه السماء الصافيه غروب الشمس الرومانسي الاسترخاء ومراقبة النجوم في الليل الصمت والسكون الاجواء اللطيفه كلها هنا في وادي رم
",1.0
1625,"غوص عالناشف 
تجربة جدا رائعة ... اشبه ما تكون غايص بالماء بس بدون ما تتبل بالاخص لما تشوف شعب المرجان والقطن واهم اشي البخرة والدبابة الغرقانات
",1.0
1626,"رحلة جميلة 
سبحان الله مناظر رائعة إستمتعت لكن بدك تعمل حسابك الرحلة أخدت على الأقل ساعتين
",1.0
1627,"عرض مشوق واكثر من رائع 
ان العرض الذي ستشاهدة من دتخل اُثار جرش سوف يعيدك الى الزمن الغابر وكانك تعيش ايام الرومان وسوف تشاهدا العروض العسكرية الومانية القديمة والعربات التي تجرها الخيول والمصارعة الرومانية وهو عرض مشوق واكثرمن رائع وانصح الجميع بمشاهدته
",1.0
